date,time,name,setup,buy_score,dist_high,recent_5m,consec_bull,race,mfe,mae,cur_hold_s,cur_pnl,cur_reason,mat_hold_s,mat_pnl,mat_reason
05-18,13:56,아주IB투자,pullback,5.0,-3.633314700950251,2.43612596553773,4,neither,0.34802784222737815,-1.2761020881670533,12.000039,0.058004640371229696,E1_vp<100,1797.997488,-0.7540603248259861,eow
05-18,14:34,아주IB투자,pullback,7.0,-3.3538289547233093,1.0520163646990064,4,neither,0.46269519953730476,-0.9253903990746095,101.999921,-0.11567379988432619,E3_vol_drain,1799.999955,-0.23134759976865238,eow
05-18,14:56,아주IB투자,pullback,5.0,-3.5215204024594744,0.2905287623474724,2,neither,0.5214368482039398,-1.6801853997682505,151.999992,0.34762456546929316,E3_vol_drain,913.999964,-0.9849362688296639,eow
05-18,09:11,아이로보틱스,chase,5.5,0.0,14.90015360983103,5,up,6.417112299465241,-8.422459893048128,134.986344,2.5401069518716577,E3_vol_drain,321.010883,3.074866310160428,trailing
05-18,11:16,아이로보틱스,none,6.0,-9.924623115577889,0.7022471910112359,2,down,1.394700139470014,-3.626220362622036,13.994673,0.41841004184100417,E1_vp<100,513.998694,-0.2789400278940028,trailing
05-18,14:05,아이로보틱스,none,6.0,-17.839195979899497,7.389162561576355,4,up,19.418960244648318,-1.6819571865443423,16.001924,-1.6819571865443423,E1_vp<100,269.998424,3.669724770642202,trailing
05-18,14:23,아이로보틱스,none,5.0,-8.919597989949748,4.92040520984081,2,up,7.724137931034483,-0.9655172413793104,15.999961,-0.5517241379310345,E1_vp<100,74.000025,1.103448275862069,trailing
05-18,15:01,아이로보틱스,pullback,6.0,-1.1306532663316584,4.51527224435591,4,neither,1.6518424396442184,-1.0165184243964422,16.000034,0.25412960609911056,E1_vp<100,39.999991,1.1435832274459974,target_prevhigh
05-18,13:25,080220,none,5.0,,,0,neither,,,14.000589,,E3_vol_drain,1792.000649,,eow
05-18,13:41,080220,none,6.0,,,0,neither,,,13.994852,,E3_vol_drain,1787.996955,,eow
05-18,14:50,080220,none,5.0,,,0,neither,,,25.999974,,E3_vol_drain,1285.999959,,eow
05-18,13:17,한화생명,breakout,5.0,0.0,0.7054673721340388,3,neither,0.5253940455341506,-1.0507880910683012,214.000567,0.3502626970227671,E2_bearish_div,1790.00413,0.3502626970227671,eow
05-18,14:01,한화생명,breakout,6.0,0.0,0.34965034965034963,3,neither,1.2195121951219512,-1.3937282229965158,68.000049,0.34843205574912894,E3_vol_drain,916.000053,-1.0452961672473868,trailing
05-18,14:13,한화생명,breakout,5.0,0.0,0.5199306759098787,2,down,0.1724137931034483,-2.413793103448276,202.000009,-2.0,stop_-2%,202.000009,-2.0,stop_-2%
05-18,14:32,한화생명,breakout,5.0,-0.6884681583476765,0.5226480836236934,2,neither,0.5199306759098787,-0.5199306759098787,397.99996,-0.17331022530329288,E2_bearish_div,1797.999925,-0.17331022530329288,eow
05-18,14:46,한화생명,breakout,5.0,-0.6884681583476765,0.1736111111111111,3,neither,0.5199306759098787,-1.0398613518197575,429.999991,0.34662045060658575,E3_vol_drain,1501.999975,-1.0398613518197575,eow
05-18,14:58,한화생명,breakout,6.0,-0.5163511187607573,-0.17271157167530224,1,neither,0.0,-1.2110726643598615,144.000008,0.0,E2_bearish_div,791.999999,-1.2110726643598615,eow
05-18,15:09,한화생명,pullback,5.0,-1.2048192771084338,-0.17391304347826086,2,neither,0.0,-1.2195121951219512,1796.001229,-1.2195121951219512,eow,1796.001229,-1.2195121951219512,eow
